seed,L1-1 cover_total_m,L1-2 corr_length_km,L1-3 relief_m,L2-1 intensity_per_1e4km2,L2-3 basalt_multiplier,L3-1 p_reduced,L3-2 belt_length_km,L4-1 reach_d_km,L4-2 p_ore,L4-3 ore_multiplier,L5-2 rho_quartzite,L5-2 rho_shale,L5-2 rho_limestone,L5-2 rho_pandurra,L5-2 k_cover,L5-2 res_cover,L5-4 basement_sd,L5-4 basement_logk_sd,n_basalt,basalt_frac,reduced_frac,n_iron,basement_sd_realized,basement_logk_sd_realized,zone_km2,n_ore,Mt_total,contrast,g_n_per_1e4km2,g_amp_median,g_amp_p90,g_width_median_km,g_residual_sd,m_n_per_1e4km2,m_amp_median,m_amp_p90,m_width_median_km,m_residual_sd
1040,610.5665903600147,35.191494393537006,106.74947310528684,7.458814257906858,4.524541901360562,0.2576038588139528,114.1494770082496,5.998879259810234,0.22135020933895092,3.941457492093051,2.6588243568039513,2.2985458977891593,2.645373993639015,2.448563555846096,11.576293341272006,1.3077842230306451,0.05666369205853747,0.6043277391045534,11,0.03716814159292035,0.25759587020648966,3,0.057296387417795254,0.5865861817996613,599.0,43,3713.3378098635662,0.34375744568744393,4.1007135241532024,9.5201879066622,25.134619870622522,27.128075067297424,9.260909479429714,21.509398672028432,350.09022367045264,2817.6004635917166,6.4820448144285745,616.463185608356
1041,635.5093899249124,19.08635732738722,132.5782782807507,5.546342407219801,12.280301857470246,0.17529922822734695,120.94629206443405,10.561533334185995,0.32491690777371995,2.087553145047053,2.6727056889391974,2.4831527340411643,2.3116869019451816,2.4442192804609792,48.129954776446475,16.839901716397552,0.06012924275760892,0.5431290664129598,5,0.017551622418879056,0.17529498525073747,2,0.0599943988785837,0.5686842442037671,1214.0,68,3555.8306691839216,0.38980928038125073,2.4604281144919216,16.662057348219996,19.295351461762493,43.52677845379694,7.31684248989851,21.509398672028432,158.69571912777826,819.5398093011949,4.51351666838205,336.28271847953044
1042,445.09296863891666,18.203826511490032,86.400549351293,7.976735138271756,4.138324972396921,0.1961514115477011,70.94325042916782,9.037382528499368,0.158682551494145,1.0586591210911798,2.6231658970789056,2.5446874394228063,2.6478205214376818,2.372572388583742,25.35400145983534,353.2661317519583,0.0839573966444013,0.9734058642865402,12,0.03871681415929203,0.19616519174041297,5,0.07966684090952872,0.9143964550728728,1045.0,36,1196.208279845077,0.44685166963302825,3.2805708193225622,14.843119591197246,31.73611336064912,39.10737436113146,12.827129313248317,22.444589918638364,508.95949573259213,3520.1574283209607,4.979095155321801,1064.9738772927242
1043,378.5643086898428,11.785276586530626,59.732225507206486,8.927028998787883,3.4187421295710294,0.19754829376369198,48.879883477805514,12.518477271891722,0.1875198451657945,3.949857548279041,2.6204592363924593,2.5153853560450887,2.4525387222535198,2.436485824598551,16.673771904894892,5.6450722692315205,0.05289690788084951,0.6645991993997271,10,0.04432153392330383,0.19756637168141594,4,0.05350913302681921,0.6031207247653599,1092.0,39,1949.919649859557,0.36086773761843105,3.2805708193225622,3.315272009903933,18.80506077991616,11.80127844423445,8.21725989637895,17.768633685588703,452.25015884823955,1606.051146641399,9.901487006738307,502.05984389114417
1044,324.32966915973736,39.81466851118488,4.809004906531145,9.395804830101527,14.249547335448167,0.24842749190635977,86.25037588213547,9.756359520043322,0.26083583717130493,2.3431016370639375,2.644481956855791,2.337959369326032,2.4858190053752454,2.4444141223105214,42.58422323286726,247.07423339238377,0.061628199622457865,0.8933957934057518,19,0.08731563421828908,0.24845132743362833,4,0.06041934381741962,0.821907725950473,1969.0,122,6878.490547895627,0.37074948913588024,1.6402854096612811,19.792859387601986,22.78179810981033,55.156806699640555,7.919840632969494,14.963059945758907,419.7666793850034,3252.1111627294404,4.916786204428757,714.3643285552877
1045,616.966570114919,16.268829781407902,107.91454514630459,6.473605834058547,13.827367181504686,0.18702973568655923,52.6800866050751,1.626662038433112,0.11349586095509831,3.3897595327442116,2.6350938749584576,2.4661569882074983,2.2090852920305064,2.5398221073095586,53.52308402662998,53.664996171007694,0.05415002735980057,0.6396267874205738,7,0.01467551622418879,0.18702064896755163,2,0.053627991852597645,0.611537211575331,22.0,0,0.0,0.331822933857135,1.6402854096612811,15.10465442245457,16.606760415939853,54.1982751161581,8.358597599418298,23.379781165248293,457.0195655627649,2015.5115482619592,7.653039857325812,460.34404464957737
1046,350.7696389981849,37.022646678923685,98.24562977024604,5.747923062035185,6.309206456723005,0.1556672185126478,35.70368100074251,13.052937298307032,0.2604550392783105,4.442815221250223,2.6262294227219187,2.383882436577736,2.3684506617456647,2.4768513129112257,71.23441472015895,8.88379122037213,0.07130029964664349,0.5763187367344267,6,0.042551622418879054,0.15567846607669616,2,0.07206569993139912,0.5748994425365083,1047.0,73,4264.431163297001,0.3128161622875285,2.4604281144919216,23.463448157274584,25.64681764338313,55.04825261958537,11.699185272664826,22.444589918638364,319.78958688697253,1861.8554364755735,5.752562989156301,547.0358551327103
1047,513.6771176633126,19.819302122951314,49.38273611324085,6.5705633125146115,14.3214638791633,0.11758431613724181,32.37996710939392,10.423754096456689,0.32043195471289454,2.534880561892413,2.676702814775368,2.518446626471004,2.6449606111235275,2.3569132243997752,24.24601264192814,955.3544965195662,0.04736517687476603,0.6070419558339768,12,0.026032448377581122,0.11762536873156341,1,0.04716416013675753,0.6187005566881085,592.0,45,4045.0208751400787,0.4994629243525486,4.1007135241532024,14.759202694430664,22.586639868211517,29.747293718772774,7.712910620664318,21.509398672028432,191.65611407042854,1039.9242691151544,4.652426491681278,647.0932049225231
1048,574.8741356361722,12.100445943798967,141.2265811268606,3.74592993428653,13.19138690711249,0.07502928211908795,31.251841020373295,0.34061313829187423,0.1903015322140299,2.335603215541188,2.6096922074688926,2.5320849140816937,2.6448651369389826,2.4090775436048752,93.43748829045195,137.08522144954642,0.0950453464564052,0.9894569686979084,6,0.014528023598820059,0.07507374631268436,0,0.09060296531252451,0.9653805258744136,0.0,0,0.0,0.43357893541111014,3.2805708193225622,23.090733198159803,32.638292665813964,32.36477256314955,13.29227636036114,12.157486205929112,424.92058143548707,2959.9056013947243,4.918490759365935,956.4715364986612
1049,410.3610238058083,24.118246966665183,116.65608794374339,7.83700864461779,8.22101062585499,0.1814868975510847,62.69602214636796,13.80745560040123,0.2857239819728511,2.3175145263151484,2.663552201679656,2.3359747126845076,2.6145609776704357,2.4612951684920774,26.281093764858987,80.14423232514046,0.04369453435301226,0.8028711364431356,6,0.019469026548672566,0.1814896755162242,3,0.04262194791461767,0.7679721546506583,579.0,41,3010.878118999806,0.37601306684329483,2.4604281144919216,13.175807439773225,15.192523216197413,41.151046092387084,6.53441769792189,19.639016178808568,1243.9166796626494,2831.025177376161,9.0270333367641,655.0113069009567
1050,494.83503558207724,16.152083622812793,149.40508489498447,2.6819843030017863,5.988639191360489,0.24463409616716003,128.8529440802355,5.1771212440186005,0.1579257404001217,1.8640415419862464,2.6216287909549654,2.5181820863172195,2.3652460191772007,2.462536924693308,66.72402115916424,6.680772335050526,0.06689724612955705,0.8625510357357692,0,0.0,0.24461651917404129,0,0.06714178179745403,0.7830319943296277,0.0,0,0.0,,1.6402854096612811,28.610812998104347,29.898413152370853,54.17982520957068,11.446995162726514,16.83344243897877,434.0140697748617,3357.260261996851,5.29119966281621,662.2883269569676
1051,589.8792292464353,13.770334128561844,29.227428845884845,3.510183009260933,13.174169517358099,0.17707080213007864,77.90007185438958,13.145350785395863,0.3156244525994809,1.4067129288407787,2.656671722116695,2.251743584128037,2.2145896732805506,2.45294304309171,11.120707405233302,39.119403310628904,0.04245349374459032,0.8720552922259266,7,0.016371681415929203,0.17706489675516224,3,0.04164917969838568,0.8736362236619643,356.0,33,2303.5974143084,0.3232715624703788,2.4604281144919216,13.267578856480768,15.939090869724476,55.00197413085049,7.265078829160835,10.28710371270925,1383.6776248811425,3844.928904887525,6.180387232371033,1000.8790108676461
1052,418.5919261991327,21.711909024123035,62.45484097039983,9.466753631749263,16.16968832119027,0.08868124711034724,68.21858400562827,0.01919964753764325,0.13699556609037825,1.9846123209860655,2.6404698768808674,2.3104997904750872,2.3111631123554064,2.436929891938352,15.172152650677884,1.359382730718488,0.046960690654632806,0.6999194646706468,10,0.041666666666666664,0.08871681415929203,6,0.047187849232991214,0.6736372308879397,0.0,0,0.0,0.3783730044292284,3.2805708193225622,6.401841774125334,14.321793038564028,15.672910989480926,8.013750374931393,12.157486205929112,858.2893843320858,3298.2844607413504,7.225151993843567,747.6188824335218
1053,615.8567566126286,16.368506211690125,124.25860663041031,3.1073868744783937,14.607224514625612,0.13373616942787414,80.85386007604224,10.576647390186006,0.3308287561991654,1.621458727809086,2.6799026421930567,2.586591003449743,2.5093003011492474,2.47434645098086,32.454836347291526,1.1798609550629404,0.09865659317572685,0.7112184415311142,3,0.01187315634218289,0.13377581120943952,1,0.09314561726058823,0.698404768023197,85.0,6,307.13891022072073,0.27567234855002454,3.2805708193225622,16.420743952688408,35.46306014685751,23.32988679628361,14.214768664289718,13.092677452539045,348.1572701318736,2745.8291786497325,3.5501791692174107,690.2858653122048
1054,329.2278030122936,36.55773224226802,72.1737579280182,7.857869669813612,7.770294049422055,0.08976262927764626,117.05429686286665,14.445799993311313,0.17553188801093283,2.207739431713096,2.631975104385511,2.292704503517098,2.6978096568210095,2.4579639830857656,70.8557927672036,218.467566559258,0.0684798304538981,0.5167916938527588,9,0.04026548672566372,0.08982300884955752,4,0.06821277807393271,0.5063241295571689,946.0,36,1959.5620327276986,0.35637976992462406,2.4604281144919216,25.48019099950047,29.913321008201102,55.18685523751566,11.798726895287345,25.250163658468157,230.39637149425388,1498.6114966105088,6.180387232371033,434.0024908351852
1055,599.1711782595037,11.561106369579164,87.5035498156022,5.207225430093878,1.0117185026703224,0.14216427563913286,45.41658847883901,6.865557166772314,0.20154534240308494,1.1865083308618023,2.6469138677906976,2.147707942306304,2.5721102123751214,2.4884197580014105,32.94739440790703,534.8481973664757,0.08759114681611326,0.9098589880260622,7,0.03289085545722714,0.14218289085545724,3,0.08456491935860745,0.8539584386676039,19.0,1,167.53558161608922,0.4058897459632038,2.4604281144919216,33.55270992009575,35.52094246259222,47.459042917409356,13.824954394077071,17.768633685588703,762.2103013714267,2780.151271259436,6.4820448144285745,789.6695410712185
1056,642.6237451971488,12.181643583611386,69.08558803924686,6.677530659400398,13.677958105829134,0.2472774819127972,47.32518439505018,4.835383315440651,0.24230526937882513,3.0289659851265203,2.645671590003437,2.3655044984193925,2.3035661162538776,2.534171588784235,42.55430118794463,1.8285884900396177,0.062009197652912275,0.8878738135394247,12,0.0415929203539823,0.24727138643067847,2,0.062128220517207254,0.8682496396411215,483.0,29,1259.6704991087356,0.26352531372520316,2.4604281144919216,19.20616515460567,26.800990097581586,40.196280701937106,9.18925843490191,15.898251192368841,786.2342319726745,2559.156646191933,6.579524642479541,749.6429147662512
1057,459.6783203690145,21.986025062412615,49.031287025961554,3.3862958850219247,7.385881786598512,0.23275389967933907,128.33909343379918,8.120760256833591,0.09368097855701477,1.6728718156551392,2.6909134292036185,2.4813267837230075,2.3293815937037183,2.4430270590881684,25.12220589990735,14.333575510387783,0.07825106244778857,0.5226813808947648,5,0.016814159292035398,0.2327433628318584,1,0.07582997697522752,0.5120800888311898,901.0,21,1483.223002737279,0.40868015643223554,3.2805708193225622,18.507108726753895,23.147495366037433,39.61802683517459,7.84477079497328,19.639016178808568,276.0614140708567,1099.7113547826361,6.076507779746499,435.6206086228243
1058,335.3037715114853,12.899787679818502,71.23139446346252,8.319378199749307,9.257677117014792,0.27230656038961054,52.565937264247744,5.865656639957068,0.09071366911683745,4.116143873987767,2.6913532804877254,2.2092094084307567,2.637055518045231,2.4920215453299184,38.57539468833146,189.93708124876943,0.039083263489674454,0.8417653461550608,13,0.03716814159292035,0.2723451327433628,2,0.039339692800108926,0.7876759809666787,766.0,22,1890.835467114852,0.28423499238154726,3.2805708193225622,10.7255392469145,13.88753796828974,27.058336857093952,6.328633009303027,20.5742074254185,591.4700307546377,2032.4585192534123,6.955796338302048,838.3037635614274
1059,477.75179578330517,16.899700263450658,64.93167386548532,4.510010398940903,11.023223760936666,0.286443928267957,98.48883497082916,1.18455391836781,0.2163551274926291,3.052834133702441,2.685784301678945,2.3116587670634887,2.321460963540981,2.42732969946715,33.63855456471744,2.938880834094961,0.09581460811055299,0.878333508304501,7,0.02853982300884956,0.28643067846607667,2,0.08836945157514779,0.8024934337145943,33.0,3,355.8931509328138,0.46261682259175174,1.6402854096612811,19.736287684455586,28.51720408507176,52.061287297071615,11.125403023366685,19.639016178808568,221.64801765602948,3384.177311318784,3.742410318509555,822.1645383204824
1060,664.5765037628806,11.49975294270188,138.75970345493224,5.551785190846888,4.965258373479004,0.07399378090922358,50.00158284351313,14.884240347584525,0.23051863765459044,4.963661590112247,2.6869702928285633,2.2395296079467544,2.549330842164465,2.5013711441461464,69.04601485419782,797.6235542612194,0.0851735437873696,0.6026181592050763,8,0.026991150442477876,0.07404129793510325,6,0.08174190364419077,0.6010725900686392,579.0,30,1737.348227984949,0.3176454778309643,2.4604281144919216,19.912333811538183,27.58352753320058,16.66031874701878,13.194814382981539,24.314972411858225,166.96913056019199,763.8881298959774,5.287085717790845,455.2713015858357
1061,535.4416522455705,24.21971992048062,44.635076889730676,3.9931810462733823,4.135798551634276,0.1854628119322368,57.550413274207045,3.1411953760589766,0.11301742071972892,1.235176815673615,2.6748364252374506,2.4995081587784522,2.4439048787846422,2.440567889016811,94.56785420555144,1.8039635517741663,0.09308555169152923,0.7505134764844303,5,0.02588495575221239,0.18547197640117993,3,0.08877571552585051,0.7608537215028105,55.0,1,14.318543634236976,0.4055101090515958,3.2805708193225622,20.307062852825208,35.90480133696676,28.537260672178178,14.702092785977793,16.83344243897877,559.531736231521,3314.434760481821,5.634676089622883,662.5612203867919
1062,548.625449293178,13.23859253273914,114.64306323294664,4.842011057696384,16.40090834682286,0.05850930650726403,148.39251940855493,1.4812529310547307,0.28898415891563667,2.299753498489149,2.630685786795962,2.101965177847395,2.3142243514589307,2.449311953589971,46.81144053850608,103.69913008244177,0.04448488294818519,0.7137745696458989,8,0.04233038348082596,0.05855457227138643,1,0.042965772304494214,0.7038049761454833,0.0,0,0.0,0.4172893486964444,0.8201427048306406,13.582923997125137,13.582923997125137,85.38483257085852,7.102102323936092,17.768633685588703,601.2251820973325,2433.0298963551027,7.817640190446719,691.3399023565727
1063,656.766598757464,36.43508256302849,44.77565109676052,9.62278783784133,8.725736398110097,0.20108310684387043,120.50534875991376,1.1542045366188698,0.31070328681506326,4.92049670327001,2.6207150075849257,2.4614752399236606,2.5478144682687978,2.3998177010974793,91.7972480251939,28.974003036112826,0.050214204362989394,0.7811729272345747,6,0.019690265486725665,0.2011061946902655,8,0.05068026444702163,0.7520785149758349,4.0,0,0.0,0.43703656184332296,4.1007135241532024,12.55640012540673,20.558763841956925,28.02835705319874,8.1541184964004,21.509398672028432,341.48889111130507,3114.008197855401,5.641895835477563,821.5539665774445
1064,410.3223620689533,20.023841941376403,21.392557682411606,2.492253102029009,2.9988286337855605,0.11728818994658392,46.31338729339386,5.560218507429319,0.19040401362306655,1.571040527320902,2.6714851677769422,2.5374348715402704,2.5599274956477513,2.5111960403573126,93.97258134077988,90.93333020914405,0.048154811088259496,0.944476505901581,2,0.005752212389380531,0.11733038348082596,4,0.04926708611403583,0.863356835285059,1.0,0,0.0,0.4202743912159481,3.2805708193225622,8.729293208752022,16.222309445903395,25.74033507801667,8.21260183518048,14.027868699148975,2885.1472250095476,3886.1008689487385,9.440697438826296,896.6518923141377
1065,669.2267540593905,13.872947454571602,126.87278317695755,7.63138396835585,9.30428523757773,0.07321430765150179,61.18277032957397,12.034419880880975,0.15475491730979252,4.984870185445822,2.6236818283769994,2.3717783149354568,2.600797068802748,2.4429455473487334,51.46317131880336,14.224603373421496,0.05021396215335961,0.6838049822952846,11,0.031194690265486727,0.07323008849557522,4,0.048182722240583634,0.6772826647750129,497.0,18,707.5910188357319,0.3636595047853093,3.2805708193225622,9.809990694673987,17.93393955467538,26.129951862542065,8.216807539180412,16.83344243897877,456.435185386683,2521.1295824393137,5.73647733038613,802.7675362181415
1066,465.55155268991075,29.062400205691297,4.028043122339025,4.90638578628355,14.494771540193613,0.22825064195363887,64.40418035781302,11.666194031686642,0.2082979977380539,4.990096892216743,2.6466835795294474,2.514997148068601,2.4763040991555796,2.396797023138519,22.935666109404433,18.8866058882936,0.04236797273480202,0.6566693260732936,8,0.025073746312684365,0.2282448377581121,4,0.04208400434439067,0.6243335488703624,851.0,48,3913.373154585728,0.5037229484267014,1.6402854096612811,14.90212032909798,15.580154654812251,55.91905421092383,6.69225956831657,19.639016178808568,279.4041014746579,2323.068884674455,6.579524642479541,488.91588915344335
1067,642.5404936511626,46.33963138530328,0.7591485823680022,6.584344289399748,10.046797995476581,0.14161847958866364,89.22023692765791,9.703838218315425,0.29991173603222177,2.0069343823466443,2.6840286211771835,2.1970974465547872,2.4254628508534553,2.4376704736554373,35.25944756488016,14.378161179966689,0.03956108215103331,0.5329304177367307,9,0.03657817109144543,0.14166666666666666,4,0.04079159172969026,0.5191368957438953,513.0,29,1879.098321792163,0.3709484400831027,3.2805708193225622,10.35664280805753,17.31238936161219,31.344577449629085,7.274674139190358,21.509398672028432,251.73952670115435,1148.1739673876061,6.076507779746499,490.5583037053416
1068,604.9475597910543,34.39913656872028,25.24059025887836,6.123054199781807,5.209882146868351,0.08671048062798363,106.5527333193333,11.761021937990968,0.3336519858996691,4.2564206759825005,2.662706365259737,2.3223791850067705,2.5842747755339586,2.342032625307957,14.214362380712807,79.8100367209975,0.06594740144216021,0.804592593213572,9,0.028171091445427728,0.08672566371681416,1,0.06559837437871306,0.7647841537470721,948.0,72,4747.8214409395805,0.45777338695418957,2.4604281144919216,8.691350077828787,21.268269308044964,5.170882945826411,10.531007407755155,18.703824932198636,430.7878008860679,2733.551480633863,5.228890711923166,776.6739085664128
1069,668.2168826598745,44.12277222337025,23.75790582593404,3.989421353819906,15.041557260657818,0.19703594690879767,101.7836462634777,0.04647111865535403,0.18075253016699794,2.082414530091153,2.636256211233647,2.4565153065431837,2.2769351946359997,2.4194269498113594,51.71904619144159,743.593263434675,0.0337453780487794,0.9197473191672159,6,0.02935103244837758,0.19705014749262537,2,0.03384368209124607,0.8542313613417646,0.0,0,0.0,0.36546047319907604,4.1007135241532024,4.000158362191319,9.62344461359856,17.26088217525478,5.274426541609962,21.509398672028432,626.9643212158935,3253.183478539468,5.641895835477563,828.5382036166799
1070,398.30619560452925,48.158762589459656,14.6063188203718,7.105299508154804,12.81331081761911,0.16142108357792223,37.135060338881004,12.221650307078562,0.33177500080241995,3.901285661402832,2.6405439420689265,2.1278669507177836,2.294335026371859,2.568241286542946,86.15975745389945,679.3035013745507,0.07418818945170327,0.6424896375336041,12,0.04218289085545723,0.1614306784660767,5,0.07679490374805865,0.6080756732662539,983.0,77,5896.802619514357,0.28246651590630023,1.6402854096612811,22.40639872906186,28.00139067204566,56.910412177825435,8.763043655409458,22.444589918638364,309.16994836499737,2382.428645614632,6.529328832273734,620.7249127798325
1071,404.4802729791022,40.786534083946414,34.872384779128964,9.615716343617663,6.471621880541606,0.2568050627615408,36.138228291015125,5.557673264583208,0.30686028830682444,2.826083405563559,2.65391254384587,2.5151085586237136,2.2178448623867837,2.429642287884628,39.120207309239575,66.75196467486712,0.06938746316531025,0.8543404669178185,11,0.02691740412979351,0.256858407079646,3,0.06803419547207108,0.8047898135954704,683.0,44,1913.4837316157516,0.3948864395321978,1.6402854096612811,21.31875774154335,24.19907999744884,53.28135824854322,10.390112923528548,14.963059945758907,2080.6212143120274,3500.7563500777214,6.479065246219381,897.1347599389843
1072,501.56349850468746,30.05575564843089,133.06541305304094,5.49585308171912,9.997357497256843,0.17818264162050862,41.26410987768697,8.351949729980413,0.2975287072055438,3.037513407358048,2.673140744237638,2.499668420099525,2.6223421023367974,2.4935430849262348,23.93502220733732,28.5376596548813,0.04839505828822391,0.9240346484393209,14,0.03709439528023599,0.17817109144542773,4,0.04678964499639139,0.8474793396180912,550.0,37,1120.8488665982052,0.29775632026284704,4.920856228983843,5.071401944630207,14.611306288371598,11.918270082158266,6.353661006614672,15.898251192368841,800.0106830739065,3808.9198862902294,6.076507779746499,1021.586812639211
1073,433.55472599483954,44.36012996641251,90.00604539804425,6.716797988274428,8.306010211758668,0.16673274964053048,98.59030911800365,4.475589280075042,0.17776264813406203,1.3198644716287267,2.6355715883202615,2.396116345629979,2.245103499272674,2.397836195494423,12.099567381440012,4.814959223615872,0.0622230458264883,0.6251174377327926,4,0.007079646017699115,0.16674041297935102,4,0.06213257919721282,0.5835206195372968,0.0,0,0.0,0.4912295302685039,2.4604281144919216,16.770980211911542,22.50696314589166,45.68193968978257,10.808905418273682,23.379781165248293,201.3088584339687,1200.5939934457153,5.863230142835039,564.1255783863987
1074,669.9582412614641,17.72930277146441,148.14096291660474,8.679593932783419,9.684704864703352,0.14063456643690714,47.81775433008153,3.8026324956250606,0.23491768928201118,3.5454072230500846,2.634646354568459,2.353293386735339,2.3127854985819845,2.4327791575854834,35.85302012975417,3.2241166339101714,0.04818307534677177,0.779954626845818,11,0.023377581120943954,0.14063421828908554,3,0.048362933512042905,0.7405503150165569,107.0,5,362.6015551205461,0.40529240800121213,0.8201427048306406,16.764225741775775,16.764225741775775,82.11623852148503,7.149753942667717,17.768633685588703,1057.7894299110892,3399.422191421543,7.653039857325812,676.9175448746942
1075,595.5734367678365,47.89884500338728,19.571918592636123,4.072632183058235,4.44749559625623,0.13545968756441795,95.50464311139066,10.4517486497506,0.28190080954434893,4.056278823362567,2.6894000705037784,2.130961707841694,2.365175680482501,2.440993086910932,53.43257481211873,18.896599201009487,0.07217944639679637,0.7182431126396398,2,0.0008112094395280236,0.13547197640117994,3,0.06756507385983292,0.6991982369543375,0.0,0,0.0,0.39128560451581285,4.920856228983843,16.716592093667046,21.34960212214952,29.101916802542565,10.186556057291432,24.314972411858225,306.92321107157113,1369.5103517908474,6.179528547030358,601.3497805450955
1076,449.40734218912246,14.214464793079193,126.41810327389331,6.0888443711114055,13.203070568712374,0.22683798137473976,56.173025906941206,7.677441676332916,0.17053654693606674,2.934187520808596,2.6179603144367993,2.4722005245590988,2.5137844371186766,2.5078421079833086,12.722143999287193,93.62478547005406,0.07292057665934765,0.6799500383548316,13,0.04808259587020649,0.22684365781710913,2,0.07167431654620263,0.6932388557699214,995.0,35,1640.4059753735983,0.3131322731263766,6.5611416386451245,8.769844299132798,20.22506920925841,6.729094894376566,11.707241186335764,27.120546151688018,413.2397888236567,2620.1395862056165,5.170882945826411,581.5830653541052
1077,643.1354443714664,10.931237604118534,34.71152426393023,7.669455307673669,17.55017770633224,0.2366777506774113,130.4346831793931,7.17060933923585,0.31893525160005876,3.0003667384214943,2.691139096074798,2.143207463027654,2.432103067567657,2.5382684856605597,41.4002395488525,40.58120643625466,0.09190320511766249,0.8955071224787214,11,0.043952802359882005,0.23672566371681417,3,0.08609325857062383,0.8791863238883103,479.0,35,1092.9680143068774,0.2907186056484954,3.2805708193225622,26.073669965666475,36.520863178009456,37.928396313677396,13.176912983814159,17.768633685588703,2047.463557380464,3193.4884375915417,9.574614729634384,844.705894914563
1078,633.1197711364675,12.876074047250352,17.297436633331266,5.063581648584961,8.897415263120386,0.11263313114619021,60.8620925791983,0.4956894739814266,0.29731422184777967,4.472594878594929,2.6741035737260748,2.318004472110709,2.57904852694233,2.465244879461608,14.038717445847572,4.79218706106747,0.06125046936191781,0.6740838978983089,8,0.027064896755162243,0.11268436578171091,4,0.06234781558255596,0.6599853912033447,0.0,0,0.0,0.2693615031758454,2.4604281144919216,26.977616396212742,27.45697777265648,51.02719734595863,11.264728446372997,24.314972411858225,163.66479566004693,2767.5961205846356,6.279276297087536,667.5857259195675
1079,649.6034983791828,44.85854800028857,144.82171267427543,4.527455006269749,10.42743499502106,0.18808817394630162,62.83865414217861,8.295778108079086,0.3211839144623265,3.942158915044735,2.659620863828117,2.325790130211299,2.540236621367343,2.459400428844099,89.95625391225352,234.257911398001,0.07305907109598911,0.6088006912333077,7,0.01644542772861357,0.18812684365781712,4,0.07407685373534445,0.6029695212549808,206.0,17,623.4296956545473,0.34970690842973395,2.4604281144919216,17.543696461221366,26.424588350001113,52.925674284012274,11.279570024673621,13.092677452539045,301.0066175346898,2501.7009951973,5.170882945826411,575.7061914895303
1080,637.400549075827,39.602559005485304,83.77347613006123,5.795388440104254,17.966686793095842,0.13912243410908237,143.73789088042406,5.054671130803652,0.14130396615198418,4.314269749236343,2.6947656655646117,2.109292118224431,2.654385051681379,2.4543331094909417,31.183446288480038,87.50134722382226,0.06162044912803014,0.7356014362585923,11,0.05066371681415929,0.13915929203539823,2,0.06546275619401973,0.711606589846357,32.0,0,0.0,0.35456431058837,4.1007135241532024,7.104551820316653,14.975039174447307,21.70480664627101,7.05708652251684,24.314972411858225,397.191014415877,1742.9238120605378,4.979095155321801,653.8030356968274
1081,475.8606906333375,44.67985645038728,50.33844092501104,3.8876058000475338,16.69524148558496,0.10274109979129424,89.03997327033852,2.3860333009955648,0.33713889094854244,4.705551912576192,2.660139559496765,2.4540093357350075,2.6422444289254314,2.5423319278832044,32.21337248500146,32.729722103228575,0.09831930093126884,0.7202011323961669,6,0.036283185840707964,0.1028023598820059,1,0.08986231857682389,0.6811429297752317,50.0,6,288.45840297344137,0.2379498524089687,1.6402854096612811,21.68840758405524,27.06276499471691,53.43634990695473,13.39757483363177,19.639016178808568,488.84497261036836,2591.626682113937,7.735777827895049,768.9067115321698
1082,563.1048346117441,17.469673460639168,55.89903450278694,8.231292316726343,8.762877515138712,0.10911679083935417,33.263738774051376,12.040712657413794,0.30340729814348655,4.472849206207021,2.697367751577368,2.237068062269327,2.3340919567778484,2.3817125095945673,82.0293347902385,9.501835942362789,0.035891330226770046,0.9344984922212656,13,0.07654867256637168,0.10914454277286136,4,0.03658640925367584,0.8558815174812393,762.0,60,2323.2495433294284,0.4583633425524698,7.381284343475764,3.886085690531344,13.103901576343183,8.214724333230155,5.735299754155206,12.157486205929112,549.2255205649586,3351.823607844064,7.046725639945928,819.656330806188
1083,461.38540818410263,37.09279777174425,8.216990204245251,2.7044724150667445,11.095720025649225,0.14112770782601874,105.5419852283142,9.618234376057806,0.10006982011664681,1.6586922560438802,2.6376570314300736,2.3333123078526916,2.393537664076835,2.3914444507658574,16.735653048393118,16.673232752092503,0.07680580890937647,0.8511646704775553,6,0.010988200589970501,0.14115044247787611,1,0.07462097144401136,0.7962231172508559,98.0,8,418.76820163812687,0.33725314300095643,1.6402854096612811,26.563753604671042,26.67291871788089,50.91958041369367,10.409928729964111,25.250163658468157,430.7382784530222,2875.4631304756904,5.292567428401227,755.643743882593
1084,614.671621587264,10.88065186605191,103.55030066099292,2.2873322802476928,12.1160960885312,0.07361037795357346,31.849573337355643,2.2698209523553876,0.19987494222134036,2.39148044543322,2.696222346254994,2.5002346685508,2.49798311527673,2.499192392330438,93.7000753567992,240.47735180442825,0.03700148396246286,0.6671946693848505,6,0.014454277286135693,0.07367256637168142,0,0.038200867528706606,0.6520969680470627,18.0,0,0.0,0.3001267653623869,3.2805708193225622,9.424022819420012,15.295678577797144,38.30009698042615,6.434023929232169,16.83344243897877,437.17361204121846,3671.6071844194557,6.579524642479541,717.5060198924285
