DRILLHOLE_NO,LOG_NUMBER,LOGGING_ORGANISATION,QUALIFICATION,LOGGING_DATE,DEPTH_FROM_M,DEPTH_TO_M,MAJOR_LITHOLOGY_CODE,MAJOR_LITHOLOGY_CONF,MAJOR_LITHOLOGY,MINOR_LITHOLOGY_CODE,MINOR_LITHOLOGY_CONF,MINOR_LITHOLOGY,DESCRIPTION,SITE_NO,EASTING_GDA2020,NORTHING_GDA2020,ZONE_GDA2020,LONGITUDE_GDA2020,LATITUDE_GDA2020,LONGITUDE_GDA94,LATITUDE_GDA94,reduced_words,oxidised_words,reductant_words,facies_class,logging_date,logged_before_t0,DH_NAME,lon_dd,lat_dd,drill_date,OPERATOR_NAME,LITHO_LOG,in_regional_window,dist_od_km
20027,86025,,Geologist,06/09/1955,70.1,72.24,SCHT,,Schist,,,,red and limonitic gritty schist with 30% + hematite grit,16037,700104.77,6377105.87,53,137.1352956,-32.7256914,137.1352856,-32.7256773,,hematite; limonitic; red,,oxidised,1955-09-06,True,OB 50,137.1352956,-32.7256914,1955-09-06,,Y,False,255.1
20027,86025,,Geologist,06/09/1955,72.24,72.85,IRFM,,Iron Formation,,,,hematite,16037,700104.77,6377105.87,53,137.1352956,-32.7256914,137.1352856,-32.7256773,,hematite,,oxidised,1955-09-06,True,OB 50,137.1352956,-32.7256914,1955-09-06,,Y,False,255.1
20027,86025,,Geologist,06/09/1955,72.85,74.68,CLYU,,Clay (Undiff. Origin),,,,"brown gritty clay, patches of green and red clays, 20% hematite and quartz",16037,700104.77,6377105.87,53,137.1352956,-32.7256914,137.1352856,-32.7256773,green,brown; hematite; red,,mixed,1955-09-06,True,OB 50,137.1352956,-32.7256914,1955-09-06,,Y,False,255.1
20027,86025,,Geologist,06/09/1955,74.68,76.2,CLYU,,Clay (Undiff. Origin),,,,"red brown gritty clay, grit of red brown schist, hematite, quartz and minor green schist",16037,700104.77,6377105.87,53,137.1352956,-32.7256914,137.1352856,-32.7256773,green,brown; hematite; red,,mixed,1955-09-06,True,OB 50,137.1352956,-32.7256914,1955-09-06,,Y,False,255.1
20027,86025,,Geologist,06/09/1955,76.2,76.5,CLYU,,Clay (Undiff. Origin),,,,brown speckled clay rock. Weathered amphibolite,16037,700104.77,6377105.87,53,137.1352956,-32.7256914,137.1352856,-32.7256773,,brown,,oxidised,1955-09-06,True,OB 50,137.1352956,-32.7256914,1955-09-06,,Y,False,255.1
20027,86025,,Geologist,06/09/1955,76.5,77.72,CLYU,,Clay (Undiff. Origin),GRIT,,Grit,slightly reddish brown clay with grit,16037,700104.77,6377105.87,53,137.1352956,-32.7256914,137.1352856,-32.7256773,,brown; reddish,,oxidised,1955-09-06,True,OB 50,137.1352956,-32.7256914,1955-09-06,,Y,False,255.1
20027,86025,,Geologist,06/09/1955,77.72,80.77,CLYU,,Clay (Undiff. Origin),,,,as 245' to 250',16037,700104.77,6377105.87,53,137.1352956,-32.7256914,137.1352856,-32.7256773,,,,none,1955-09-06,True,OB 50,137.1352956,-32.7256914,1955-09-06,,Y,False,255.1
20027,86025,,Geologist,06/09/1955,80.77,83.82,CLYU,,Clay (Undiff. Origin),,,,as 251' to 265' with larger fragments as 250' to 251',16037,700104.77,6377105.87,53,137.1352956,-32.7256914,137.1352856,-32.7256773,,,,none,1955-09-06,True,OB 50,137.1352956,-32.7256914,1955-09-06,,Y,False,255.1
20028,86027,,Geologist,08/09/1955,0.0,25.3,,,,,,,previously reported. Issued as OB51on 19/9/55,16038,700111.79,6377174.84,53,137.1353556,-32.7250684,137.1353456,-32.7250543,,,,none,1955-09-08,True,OB 51,137.1353556,-32.7250684,1955-09-08,,Y,False,255.1
20028,86027,,Geologist,08/09/1955,25.3,30.48,CLYU,,Clay (Undiff. Origin),,,,"orange red clay, 5-10% grit of quartzite, ironstone, etc",16038,700111.79,6377174.84,53,137.1353556,-32.7250684,137.1353456,-32.7250543,,red,,oxidised,1955-09-08,True,OB 51,137.1353556,-32.7250684,1955-09-08,,Y,False,255.1
20028,86027,,Geologist,08/09/1955,30.48,55.47,SCHT,,Schist,,,,pink speckled gritty schist. Schistosity at 15 degree to axis,16038,700111.79,6377174.84,53,137.1353556,-32.7250684,137.1353456,-32.7250543,,,,none,1955-09-08,True,OB 51,137.1353556,-32.7250684,1955-09-08,,Y,False,255.1
20028,86027,,Geologist,08/09/1955,55.47,67.06,IRFM,,Iron Formation,,,,"hematite fragments and gravel, little clay",16038,700111.79,6377174.84,53,137.1353556,-32.7250684,137.1353456,-32.7250543,,hematite,,oxidised,1955-09-08,True,OB 51,137.1353556,-32.7250684,1955-09-08,,Y,False,255.1
20028,86027,,Geologist,08/09/1955,67.06,68.58,CLYU,,Clay (Undiff. Origin),SCHT,,Schist,red clay schist and hematite fragments with some red clay,16038,700111.79,6377174.84,53,137.1353556,-32.7250684,137.1353456,-32.7250543,,hematite; red,,oxidised,1955-09-08,True,OB 51,137.1353556,-32.7250684,1955-09-08,,Y,False,255.1
20028,86027,,Geologist,08/09/1955,68.58,71.02,CLYU,,Clay (Undiff. Origin),,,,"dark brown clay, 30% grit of red schist, 10% fine hematite",16038,700111.79,6377174.84,53,137.1353556,-32.7250684,137.1353456,-32.7250543,dark,brown; hematite; red,,mixed,1955-09-08,True,OB 51,137.1353556,-32.7250684,1955-09-08,,Y,False,255.1
20028,86027,,Geologist,08/09/1955,71.02,73.46,CLYU,,Clay (Undiff. Origin),SCHT,,Schist,"dark brown clay, 30% hematite, 10% red schist",16038,700111.79,6377174.84,53,137.1353556,-32.7250684,137.1353456,-32.7250543,dark,brown; hematite; red,,mixed,1955-09-08,True,OB 51,137.1353556,-32.7250684,1955-09-08,,Y,False,255.1
20028,86027,,Geologist,08/09/1955,73.46,82.3,IRFM,,Iron Formation,,,,hematite grit with khaki brown clay,16038,700111.79,6377174.84,53,137.1353556,-32.7250684,137.1353456,-32.7250543,,brown; hematite,,oxidised,1955-09-08,True,OB 51,137.1353556,-32.7250684,1955-09-08,,Y,False,255.1
20028,86027,,Geologist,08/09/1955,82.3,83.82,CLYU,,Clay (Undiff. Origin),,,,"brown clay, 30% hematite grit and some large red schist fragments",16038,700111.79,6377174.84,53,137.1353556,-32.7250684,137.1353456,-32.7250543,,brown; hematite; red,,oxidised,1955-09-08,True,OB 51,137.1353556,-32.7250684,1955-09-08,,Y,False,255.1
20028,86027,,Geologist,08/09/1955,83.82,84.12,CLYU,,Clay (Undiff. Origin),,,,brown clay with lighter coloured bands parallel to core axis. Fine veinlets of specular hematite,16038,700111.79,6377174.84,53,137.1353556,-32.7250684,137.1353456,-32.7250543,,brown; hematite,,oxidised,1955-09-08,True,OB 51,137.1353556,-32.7250684,1955-09-08,,Y,False,255.1
20028,86027,,Geologist,08/09/1955,84.12,86.87,CLYU,,Clay (Undiff. Origin),,,,khaki clay 40% gravel of hematite and red schist,16038,700111.79,6377174.84,53,137.1353556,-32.7250684,137.1353456,-32.7250543,,hematite; red,,oxidised,1955-09-08,True,OB 51,137.1353556,-32.7250684,1955-09-08,,Y,False,255.1
20028,86027,,Geologist,08/09/1955,86.87,91.44,CLYU,,Clay (Undiff. Origin),GRIT,,Grit,"khaki clay, grit and fragments of yellow schist, dolomite and 20% hematite",16038,700111.79,6377174.84,53,137.1353556,-32.7250684,137.1353456,-32.7250543,,hematite,,oxidised,1955-09-08,True,OB 51,137.1353556,-32.7250684,1955-09-08,,Y,False,255.1
20028,86027,,Geologist,08/09/1955,91.44,91.74,SHLE,,Shale,,,,"blue grey dolomite shale, banding parallel to core axis",16038,700111.79,6377174.84,53,137.1353556,-32.7250684,137.1353456,-32.7250543,grey,,,reduced,1955-09-08,True,OB 51,137.1353556,-32.7250684,1955-09-08,,Y,False,255.1
20028,86027,,Geologist,08/09/1955,91.74,115.82,CLYU,,Clay (Undiff. Origin),,,,"khaki gritty clay, 20-30% hematite red schist, quartz, blue grey shale etc",16038,700111.79,6377174.84,53,137.1353556,-32.7250684,137.1353456,-32.7250543,grey,hematite; red,,mixed,1955-09-08,True,OB 51,137.1353556,-32.7250684,1955-09-08,,Y,False,255.1
20028,86027,,Geologist,08/09/1955,115.82,122.22,SHLE,,Shale,,,,"banded variegated shales, banding parallel to core axis",16038,700111.79,6377174.84,53,137.1353556,-32.7250684,137.1353456,-32.7250543,,,,none,1955-09-08,True,OB 51,137.1353556,-32.7250684,1955-09-08,,Y,False,255.1
20029,86060,,Geologist,03/09/1955,0.0,0.61,CLYU,,Clay (Undiff. Origin),SOIL,,Soil,red-brown clay soil. Some travertine,16039,699979.79,6377264.81,53,137.1339286,-32.7242814,137.1339186,-32.7242673,,brown; red,,oxidised,1955-09-03,True,OB 53,137.1339286,-32.7242814,1955-09-03,,Y,False,255.0
20029,86060,,Geologist,03/09/1955,0.61,2.74,CLYU,,Clay (Undiff. Origin),,,,limey red brown clay 5% grit of travertine and hematite. Very hard boring probably due to travertine,16039,699979.79,6377264.81,53,137.1339286,-32.7242814,137.1339186,-32.7242673,,brown; hematite; red,,oxidised,1955-09-03,True,OB 53,137.1339286,-32.7242814,1955-09-03,,Y,False,255.0
20029,86060,,Geologist,03/09/1955,2.74,7.01,CLYU,,Clay (Undiff. Origin),,,,"limey red-brown 5-10% grit of red and white quartzite red schist, H-Q and hematite",16039,699979.79,6377264.81,53,137.1339286,-32.7242814,137.1339186,-32.7242673,,brown; hematite; red,,oxidised,1955-09-03,True,OB 53,137.1339286,-32.7242814,1955-09-03,,Y,False,255.0
20029,86060,,Geologist,03/09/1955,7.01,14.02,CLYU,,Clay (Undiff. Origin),,,,"red-brown silty clay 10% grit of quartz, quartzite, minor red schist and hematite",16039,699979.79,6377264.81,53,137.1339286,-32.7242814,137.1339186,-32.7242673,,brown; hematite; red,,oxidised,1955-09-03,True,OB 53,137.1339286,-32.7242814,1955-09-03,,Y,False,255.0
20029,86060,,Geologist,03/09/1955,14.02,17.37,CLYU,,Clay (Undiff. Origin),,,,"brown silty clay 25% grit of hematite, ironstone, red schist, quartzite and quartz",16039,699979.79,6377264.81,53,137.1339286,-32.7242814,137.1339186,-32.7242673,,brown; hematite; red,,oxidised,1955-09-03,True,OB 53,137.1339286,-32.7242814,1955-09-03,,Y,False,255.0
20029,86060,,Geologist,03/09/1955,17.37,17.98,CLYU,,Clay (Undiff. Origin),,,,"light brown silty clay. Fragments of yellow and white pinite? marble, quartzite. Minor grit of hematitem ironstone and red schist",16039,699979.79,6377264.81,53,137.1339286,-32.7242814,137.1339186,-32.7242673,,brown; hematitem; red,,oxidised,1955-09-03,True,OB 53,137.1339286,-32.7242814,1955-09-03,,Y,False,255.0
20029,86060,,Geologist,03/09/1955,17.98,20.73,CLYU,,Clay (Undiff. Origin),,,,off white silty clay. Fragments of white and yellow pinite? minor grit of hematite and red schist,16039,699979.79,6377264.81,53,137.1339286,-32.7242814,137.1339186,-32.7242673,,hematite; red,,oxidised,1955-09-03,True,OB 53,137.1339286,-32.7242814,1955-09-03,,Y,False,255.0
20029,86060,,Geologist,03/09/1955,20.73,25.3,CLYU,,Clay (Undiff. Origin),,,,off white greasy silty clay. Fragments of marble and pinite,16039,699979.79,6377264.81,53,137.1339286,-32.7242814,137.1339186,-32.7242673,,,,none,1955-09-03,True,OB 53,137.1339286,-32.7242814,1955-09-03,,Y,False,255.0
20029,86060,,Geologist,03/09/1955,25.3,33.83,CLYU,,Clay (Undiff. Origin),,,,"light grey gritty clay 20% grit of quartz with minor pink quartzite. Minor pinite, marble, and limonite fragments",16039,699979.79,6377264.81,53,137.1339286,-32.7242814,137.1339186,-32.7242673,grey,limonite,,mixed,1955-09-03,True,OB 53,137.1339286,-32.7242814,1955-09-03,,Y,False,255.0
20029,86060,,Geologist,03/09/1955,33.83,44.81,CLYU,,Clay (Undiff. Origin),,,,sticky yellow clay. Grit of quartz pink quartzite and feldspar,16039,699979.79,6377264.81,53,137.1339286,-32.7242814,137.1339186,-32.7242673,,,,none,1955-09-03,True,OB 53,137.1339286,-32.7242814,1955-09-03,,Y,False,255.0
20029,86060,,Geologist,03/09/1955,44.81,48.16,QTZT,,Quartzite,,,,"fragments of quartzite up to 1/2"""" size, clayt decreasing from 147'",16039,699979.79,6377264.81,53,137.1339286,-32.7242814,137.1339186,-32.7242673,,,,none,1955-09-03,True,OB 53,137.1339286,-32.7242814,1955-09-03,,Y,False,255.0
20029,86060,,Geologist,03/09/1955,48.16,48.77,QTZT,,Quartzite,,,,core-weathered rock. Off white coarse gritty veins of beds of quartzite parallel to core axis,16039,699979.79,6377264.81,53,137.1339286,-32.7242814,137.1339186,-32.7242673,,,,none,1955-09-03,True,OB 53,137.1339286,-32.7242814,1955-09-03,,Y,False,255.0
20030,86070,,Geologist,06/09/1955,0.0,7.01,,,,,,,previously reported,16040,700190.83,6377248.91,53,137.1361826,-32.7243864,137.1361726,-32.7243723,,,,none,1955-09-06,True,OB 55,137.1361826,-32.7243864,1955-09-06,,Y,False,255.0
20030,86070,,Geologist,06/09/1955,7.01,16.76,CLYU,,Clay (Undiff. Origin),,,,"red gritty clay 10% grit of red schist, quartzite etc",16040,700190.83,6377248.91,53,137.1361826,-32.7243864,137.1361726,-32.7243723,,red,,oxidised,1955-09-06,True,OB 55,137.1361826,-32.7243864,1955-09-06,,Y,False,255.0
20030,86070,,Geologist,06/09/1955,16.76,30.48,CLYU,,Clay (Undiff. Origin),,,,"red clay, 20% grit of red schist, quartz, H-Q and minor fine hematite",16040,700190.83,6377248.91,53,137.1361826,-32.7243864,137.1361726,-32.7243723,,hematite; red,,oxidised,1955-09-06,True,OB 55,137.1361826,-32.7243864,1955-09-06,,Y,False,255.0
20030,86070,,Geologist,06/09/1955,30.48,31.09,SCHT,,Schist,,,,reddish weathered schist with H-Q fragments and one fine manganiferous veinlet,16040,700190.83,6377248.91,53,137.1361826,-32.7243864,137.1361726,-32.7243723,,reddish,,oxidised,1955-09-06,True,OB 55,137.1361826,-32.7243864,1955-09-06,,Y,False,255.0
20030,86070,,Geologist,06/09/1955,31.09,36.58,CLYU,,Clay (Undiff. Origin),,,,red clay with 20% grit as 55' to 90',16040,700190.83,6377248.91,53,137.1361826,-32.7243864,137.1361726,-32.7243723,,red,,oxidised,1955-09-06,True,OB 55,137.1361826,-32.7243864,1955-09-06,,Y,False,255.0
20030,86070,,Geologist,06/09/1955,36.58,37.19,CLYU,,Clay (Undiff. Origin),,,,"red ferruginous gritty clay, grit mostly ferruginous quartzite, quartz, red schist etc",16040,700190.83,6377248.91,53,137.1361826,-32.7243864,137.1361726,-32.7243723,,ferruginous; red,,oxidised,1955-09-06,True,OB 55,137.1361826,-32.7243864,1955-09-06,,Y,False,255.0
20030,86070,,Geologist,06/09/1955,37.19,56.39,CLYU,,Clay (Undiff. Origin),,,,red clay with 20% grit as above,16040,700190.83,6377248.91,53,137.1361826,-32.7243864,137.1361726,-32.7243723,,red,,oxidised,1955-09-06,True,OB 55,137.1361826,-32.7243864,1955-09-06,,Y,False,255.0
20030,86070,,Geologist,06/09/1955,56.39,73.15,CLYU,,Clay (Undiff. Origin),,,,soft red clay (schist),16040,700190.83,6377248.91,53,137.1361826,-32.7243864,137.1361726,-32.7243723,,red,,oxidised,1955-09-06,True,OB 55,137.1361826,-32.7243864,1955-09-06,,Y,False,255.0
20030,86070,,Geologist,06/09/1955,73.15,79.25,CLYU,,Clay (Undiff. Origin),SCHT,,Schist,"soft reddish clay schist, bedding contorted and faint",16040,700190.83,6377248.91,53,137.1361826,-32.7243864,137.1361726,-32.7243723,,reddish,,oxidised,1955-09-06,True,OB 55,137.1361826,-32.7243864,1955-09-06,,Y,False,255.0
20030,86070,,Geologist,06/09/1955,79.25,82.3,IRFM,,Iron Formation,,,,"hematite grit and fragments, 10% schist fragments",16040,700190.83,6377248.91,53,137.1361826,-32.7243864,137.1361726,-32.7243723,,hematite,,oxidised,1955-09-06,True,OB 55,137.1361826,-32.7243864,1955-09-06,,Y,False,255.0
20030,86070,,Geologist,06/09/1955,82.3,85.34,CLYU,,Clay (Undiff. Origin),,,,"red brown clay, 50% hematite silt, 20% schist fragments",16040,700190.83,6377248.91,53,137.1361826,-32.7243864,137.1361726,-32.7243723,,brown; hematite; red,,oxidised,1955-09-06,True,OB 55,137.1361826,-32.7243864,1955-09-06,,Y,False,255.0
20030,86070,,Geologist,06/09/1955,85.34,88.39,IRFM,,Iron Formation,,,,"hematite, less than 5% impurity.  Brown clay 50% grit and fragments, half pink and yellow clay shales 1/3 hematite, minor quartz etc",16040,700190.83,6377248.91,53,137.1361826,-32.7243864,137.1361726,-32.7243723,,brown; hematite,,oxidised,1955-09-06,True,OB 55,137.1361826,-32.7243864,1955-09-06,,Y,False,255.0
20030,86070,,Geologist,06/09/1955,88.39,91.44,CLYU,,Clay (Undiff. Origin),,,,buff clay 20% grit mainly yellow clay rock minor reddish schist and hematite silt,16040,700190.83,6377248.91,53,137.1361826,-32.7243864,137.1361726,-32.7243723,,buff; hematite; reddish,,oxidised,1955-09-06,True,OB 55,137.1361826,-32.7243864,1955-09-06,,Y,False,255.0
20030,86070,,Geologist,06/09/1955,91.44,97.54,CLYU,,Clay (Undiff. Origin),,,,"soft yellow clay, schist with occasional pebbles of red schist, yellow clay rock and hematite",16040,700190.83,6377248.91,53,137.1361826,-32.7243864,137.1361726,-32.7243723,,hematite; red,,oxidised,1955-09-06,True,OB 55,137.1361826,-32.7243864,1955-09-06,,Y,False,255.0
20030,86070,,Geologist,06/09/1955,97.54,98.15,CLYU,,Clay (Undiff. Origin),,,,"soft reddish yellow clay schist with small harder pebbles of red schist, yellow clay rock and hematite",16040,700190.83,6377248.91,53,137.1361826,-32.7243864,137.1361726,-32.7243723,,hematite; red; reddish,,oxidised,1955-09-06,True,OB 55,137.1361826,-32.7243864,1955-09-06,,Y,False,255.0
20030,86070,,Geologist,06/09/1955,98.15,99.06,CLYU,,Clay (Undiff. Origin),,,,"brown clay, 10% grit mainly fine hematite",16040,700190.83,6377248.91,53,137.1361826,-32.7243864,137.1361726,-32.7243723,,brown; hematite,,oxidised,1955-09-06,True,OB 55,137.1361826,-32.7243864,1955-09-06,,Y,False,255.0
20030,86070,,Geologist,06/09/1955,99.06,108.2,CLYU,,Clay (Undiff. Origin),,,,"brown clay, 20% grit of hematite, red and yellow schists",16040,700190.83,6377248.91,53,137.1361826,-32.7243864,137.1361726,-32.7243723,,brown; hematite; red,,oxidised,1955-09-06,True,OB 55,137.1361826,-32.7243864,1955-09-06,,Y,False,255.0
20030,86070,,Geologist,06/09/1955,108.2,112.78,CLYU,,Clay (Undiff. Origin),,,,"reddish brown clay 30% grit of greenish white, and red schist, quartz and minor hematite",16040,700190.83,6377248.91,53,137.1361826,-32.7243864,137.1361726,-32.7243723,greenish,brown; hematite; red; reddish,,mixed,1955-09-06,True,OB 55,137.1361826,-32.7243864,1955-09-06,,Y,False,255.0
20031,86157,,Geologist,19/04/1955,0.0,0.61,TRAV,,Travertine,,,,travertine and hematite fragments in sandy soil,16041,700203.8,6377403.84,53,137.1362876,-32.7229874,137.1362776,-32.7229733,,hematite,,oxidised,1955-04-19,True,OB 61,137.1362876,-32.7229874,1955-04-19,,Y,False,254.8
20031,86157,,Geologist,19/04/1955,0.61,2.74,CLYU,,Clay (Undiff. Origin),SOIL,,Soil,limey clay soil with hematite and quartz grit,16041,700203.8,6377403.84,53,137.1362876,-32.7229874,137.1362776,-32.7229733,,hematite,,oxidised,1955-04-19,True,OB 61,137.1362876,-32.7229874,1955-04-19,,Y,False,254.8
20031,86157,,Geologist,19/04/1955,2.74,5.18,CLYU,,Clay (Undiff. Origin),,,,"red limey clay with fragments of hematite, quartzite, red schist and travertine",16041,700203.8,6377403.84,53,137.1362876,-32.7229874,137.1362776,-32.7229733,,hematite; red,,oxidised,1955-04-19,True,OB 61,137.1362876,-32.7229874,1955-04-19,,Y,False,254.8
20031,86157,,Geologist,19/04/1955,5.18,8.53,CLYU,,Clay (Undiff. Origin),SCHT,,Schist,red limey clay with much red schist and travertine fragments,16041,700203.8,6377403.84,53,137.1362876,-32.7229874,137.1362776,-32.7229733,,red,,oxidised,1955-04-19,True,OB 61,137.1362876,-32.7229874,1955-04-19,,Y,False,254.8
20031,86157,,Geologist,19/04/1955,8.53,13.72,CLYU,,Clay (Undiff. Origin),SCHT,,Schist,red limey clay with red schist fragments and white clay pellets (decomposed schist?),16041,700203.8,6377403.84,53,137.1362876,-32.7229874,137.1362776,-32.7229733,,red,,oxidised,1955-04-19,True,OB 61,137.1362876,-32.7229874,1955-04-19,,Y,False,254.8
20031,86157,,Geologist,19/04/1955,13.72,15.24,CLYU,,Clay (Undiff. Origin),,,,"pink limey clay with fewer, more decomposed red schist fragments and with white clay pellets",16041,700203.8,6377403.84,53,137.1362876,-32.7229874,137.1362776,-32.7229733,,red,,oxidised,1955-04-19,True,OB 61,137.1362876,-32.7229874,1955-04-19,,Y,False,254.8
20031,86157,,Geologist,19/04/1955,15.24,19.81,CLYU,,Clay (Undiff. Origin),,,,pink clay with white clay pellets,16041,700203.8,6377403.84,53,137.1362876,-32.7229874,137.1362776,-32.7229733,,,,none,1955-04-19,True,OB 61,137.1362876,-32.7229874,1955-04-19,,Y,False,254.8
20031,86157,,Geologist,19/04/1955,19.81,27.43,CLYU,,Clay (Undiff. Origin),,,,reddish pink clay with red schist fragments,16041,700203.8,6377403.84,53,137.1362876,-32.7229874,137.1362776,-32.7229733,,red; reddish,,oxidised,1955-04-19,True,OB 61,137.1362876,-32.7229874,1955-04-19,,Y,False,254.8
20031,86157,,Geologist,19/04/1955,27.43,30.48,CLYU,,Clay (Undiff. Origin),,,,red clay with sparse white clay pellets,16041,700203.8,6377403.84,53,137.1362876,-32.7229874,137.1362776,-32.7229733,,red,,oxidised,1955-04-19,True,OB 61,137.1362876,-32.7229874,1955-04-19,,Y,False,254.8
20032,86158,,Geologist,27/04/1955,0.0,0.3,TRAV,,Travertine,,,,travertine in red sandy soil,16042,700276.84,6377398.82,53,137.1370676,-32.7230194,137.1370576,-32.7230053,,red,,oxidised,1955-04-27,True,OB 62,137.1370676,-32.7230194,1955-04-27,,Y,False,254.9
20032,86158,,Geologist,27/04/1955,0.3,2.13,SOIL,,Soil,,,,travertine lumps in brown limey soil,16042,700276.84,6377398.82,53,137.1370676,-32.7230194,137.1370576,-32.7230053,,brown,,oxidised,1955-04-27,True,OB 62,137.1370676,-32.7230194,1955-04-27,,Y,False,254.9
20032,86158,,Geologist,27/04/1955,2.13,3.66,CLYU,,Clay (Undiff. Origin),,,,chocolate limey clay with hematite and quartzite grit,16042,700276.84,6377398.82,53,137.1370676,-32.7230194,137.1370576,-32.7230053,,hematite,,oxidised,1955-04-27,True,OB 62,137.1370676,-32.7230194,1955-04-27,,Y,False,254.9
20032,86158,,Geologist,27/04/1955,3.66,4.88,CLYU,,Clay (Undiff. Origin),,,,red brown clay with hematite and travertine grit,16042,700276.84,6377398.82,53,137.1370676,-32.7230194,137.1370576,-32.7230053,,brown; hematite; red,,oxidised,1955-04-27,True,OB 62,137.1370676,-32.7230194,1955-04-27,,Y,False,254.9
20032,86158,,Geologist,27/04/1955,4.88,8.84,CLYU,,Clay (Undiff. Origin),,,,red brown clay with hematite and schist (?) grit,16042,700276.84,6377398.82,53,137.1370676,-32.7230194,137.1370576,-32.7230053,,brown; hematite; red,,oxidised,1955-04-27,True,OB 62,137.1370676,-32.7230194,1955-04-27,,Y,False,254.9
20032,86158,,Geologist,27/04/1955,8.84,14.33,CLYU,,Clay (Undiff. Origin),,,,"buff clay with white clay pellets, possibly a weathered schist",16042,700276.84,6377398.82,53,137.1370676,-32.7230194,137.1370576,-32.7230053,,buff,,oxidised,1955-04-27,True,OB 62,137.1370676,-32.7230194,1955-04-27,,Y,False,254.9
20033,86160,,Geologist,28/04/1955,0.0,0.76,TRAV,,Travertine,,,,travertine,16043,700355.77,6377392.9,53,137.1379106,-32.7230584,137.1379006,-32.7230443,,,,none,1955-04-28,True,OB 63,137.1379106,-32.7230584,1955-04-28,,Y,False,254.9
20033,86160,,Geologist,28/04/1955,0.76,1.52,CLYU,,Clay (Undiff. Origin),,,,"limey clay, travetine and red schist fragments",16043,700355.77,6377392.9,53,137.1379106,-32.7230584,137.1379006,-32.7230443,,red,,oxidised,1955-04-28,True,OB 63,137.1379106,-32.7230584,1955-04-28,,Y,False,254.9
20033,86160,,Geologist,28/04/1955,1.52,1.83,SCHT,,Schist,,,,hard red schist,16043,700355.77,6377392.9,53,137.1379106,-32.7230584,137.1379006,-32.7230443,,red,,oxidised,1955-04-28,True,OB 63,137.1379106,-32.7230584,1955-04-28,,Y,False,254.9
20033,86160,,Geologist,28/04/1955,1.83,6.1,CLYU,,Clay (Undiff. Origin),SCHT,,Schist,red and white clay schist with harder red bands,16043,700355.77,6377392.9,53,137.1379106,-32.7230584,137.1379006,-32.7230443,,red,,oxidised,1955-04-28,True,OB 63,137.1379106,-32.7230584,1955-04-28,,Y,False,254.9
20033,86160,,Geologist,28/04/1955,6.1,6.4,CLYU,,Clay (Undiff. Origin),SCHT,,Schist,lighted red clay schist,16043,700355.77,6377392.9,53,137.1379106,-32.7230584,137.1379006,-32.7230443,,red,,oxidised,1955-04-28,True,OB 63,137.1379106,-32.7230584,1955-04-28,,Y,False,254.9
20034,86161,,Geologist,09/08/1955,0.0,3.05,TRAV,,Travertine,,,,"scree, with quartz, travertine, hematite-quartzite grit",16044,700205.83,6377476.9,53,137.1362936,-32.7223284,137.1362836,-32.7223143,,hematite,,oxidised,1955-08-09,True,OB 64,137.1362936,-32.7223284,1955-08-09,,Y,False,254.8
20034,86161,,Geologist,09/08/1955,3.05,4.57,CLYU,,Clay (Undiff. Origin),,,,"red gritty clay with 70% grit of hematite, hematite quartzite and quartz",16044,700205.83,6377476.9,53,137.1362936,-32.7223284,137.1362836,-32.7223143,,hematite; red,,oxidised,1955-08-09,True,OB 64,137.1362936,-32.7223284,1955-08-09,,Y,False,254.8
20034,86161,,Geologist,09/08/1955,4.57,6.1,CLYU,,Clay (Undiff. Origin),,,,"red clayey grit, 40% hematite, 40% chert and quartz",16044,700205.83,6377476.9,53,137.1362936,-32.7223284,137.1362836,-32.7223143,,hematite; red,,oxidised,1955-08-09,True,OB 64,137.1362936,-32.7223284,1955-08-09,,Y,False,254.8
20034,86161,,Geologist,09/08/1955,6.1,7.62,CLYU,,Clay (Undiff. Origin),,,,"red gritty clay with quartz, red clay (schist)? and white clay rock",16044,700205.83,6377476.9,53,137.1362936,-32.7223284,137.1362836,-32.7223143,,red,,oxidised,1955-08-09,True,OB 64,137.1362936,-32.7223284,1955-08-09,,Y,False,254.8
20034,86161,,Geologist,09/08/1955,7.62,9.14,CLYU,,Clay (Undiff. Origin),,,,"red gritty clay with quartz, red clay (schist), red chert and small hematite",16044,700205.83,6377476.9,53,137.1362936,-32.7223284,137.1362836,-32.7223143,,hematite; red,,oxidised,1955-08-09,True,OB 64,137.1362936,-32.7223284,1955-08-09,,Y,False,254.8
20034,86161,,Geologist,09/08/1955,9.14,10.67,CLYU,,Clay (Undiff. Origin),,,,as above with white clay rock,16044,700205.83,6377476.9,53,137.1362936,-32.7223284,137.1362836,-32.7223143,,,,none,1955-08-09,True,OB 64,137.1362936,-32.7223284,1955-08-09,,Y,False,254.8
20034,86161,,Geologist,09/08/1955,10.67,12.19,GRIT,,Grit,,,,"red clayey grit, 60% hematite, some red chert",16044,700205.83,6377476.9,53,137.1362936,-32.7223284,137.1362836,-32.7223143,,hematite; red,,oxidised,1955-08-09,True,OB 64,137.1362936,-32.7223284,1955-08-09,,Y,False,254.8
